session_id,user_id
1350,815
1351,54
1352,815
1353,575
1354,361
1355,648
1356,928
1357,370
1358,767
1359,273
1360,656
1361,762
1362,543
1363,149
1364,831
1365,149
1366,580
1367,541
1368,912
1369,572
1370,759
1371,474
1372,989
1373,683
1374,68
1375,751
1376,370
1377,498
1378,933
1379,273
1380,884
1381,627
1382,317
1383,352
1384,846
1385,839
1386,706
1387,68
1388,973
1389,984
1390,213
1391,273
1392,68
1393,917
1394,751
1395,50
1396,213
1397,928
1398,651
1399,48
1400,891
1401,149
1402,474
1403,498
1404,454
1405,762
1406,352
1407,989
1408,829
1409,49
1410,99
1411,48
1412,474
1413,656
1414,575
1415,580
1416,586
1417,989
1418,767
1419,179
1420,361
1421,946
1422,454
1423,202
1424,370
1425,580
1426,656
1427,49
1428,454
1429,656
1430,405
1431,751
1432,529
1433,454
1434,68
1435,932
1436,324
1437,933
1438,354
1439,767
1440,832
1441,213
1442,176
1443,635
1444,656
1445,343
1446,213
1447,361
1448,832
1449,824
1450,946
1451,149
1452,915
1453,216
1454,149
1455,821
1456,193
1457,49
1458,310
1459,521
1460,54
1461,660
1462,68
1463,352
1464,961
1465,660
1466,273
1467,733
1468,529
1469,884
1470,580
1471,984
1472,997
1473,580
1474,48
1475,656
1476,251
1477,49
1478,656
1479,19
1480,971
1481,884
1482,193
1483,273
1484,202
1485,656
1486,70
1487,890
1488,977
1489,917
1490,989
1491,580
1492,352
1493,498
1494,512
1495,59
1496,68
1497,68
1498,960
1499,213
1500,855
1501,391
1502,68
1503,445
1504,266
1505,68
1506,660
1507,627
1508,720
1509,354
1510,751
1511,984
1512,751
1513,50
1514,50
1515,292
1516,213
1517,580
1518,68
1519,352
1520,294
1521,580
1522,933
1523,405
1524,989
1525,68
1526,989
1527,977
1528,571
1529,405
1530,871
1531,318
1532,474
1533,405
1534,812
1535,406
1536,54
1537,989
1538,306
1539,504
1540,83
1541,586
1542,25
1543,318
1544,767
1545,974
1546,405
1547,575
1548,984
1549,989
1550,68
1551,465
1552,939
1553,352
1554,656
1555,352
1556,984
1557,933
1558,846
1559,391
1560,19
1561,59
1562,917
1563,68
1564,882
1565,273
1566,120
1567,886
1568,136
1569,49
1570,213
1571,890
1572,120
1573,915
1574,176
1575,149
1576,68
1577,607
1578,149
1579,939
1580,361
1581,989
1582,871
1583,48
1584,660
1585,933
1586,213
1587,989
1588,529
1589,317
1590,568
1591,880
1592,115
1593,370
1594,352
1595,475
1596,352
1597,832
1598,946
1599,891
1600,59
1601,83
1602,68
1603,751
1604,468
1605,149
1606,884
1607,575
1608,68
1609,935
1610,8
1611,751
1612,765
1613,946
1614,70
1615,660
1616,884
1617,917
1618,266
1619,989
1620,213
1621,949
1622,149
1623,352
1624,405
1625,815
1626,974
1627,217
1628,54
1629,933
1630,405
1631,440
1632,317
1633,255
1634,815
1635,104
1636,989
1637,795
1638,989
1639,989
1640,50
1641,620
1642,575
1643,104
1644,971
1645,660
1646,42
1647,120
1648,1
1649,115
1650,656
1651,627
1652,120
1653,163
1654,655
1655,120
1656,989
1657,569
1658,68
1659,375
1660,307
1661,575
1662,454
1663,933
1664,68
1665,661
1666,143
1667,352
1668,1
1669,890
1670,627
1671,120
1672,848
1673,308
1674,656
1675,317
1676,683
1677,989
1678,557
1679,581
1680,751
1681,361
1682,325
1683,527
1684,149
1685,575
1686,213
1687,50
1688,68
1689,789
1690,213
1691,48
1692,807
1693,688
1694,713
1695,68
1696,68
1697,50
1698,984
1699,798
1700,361
1701,495
1702,255
1703,565
1704,572
1705,933
1706,306
1707,512
1708,325
1709,939
1710,50
1711,821
1712,266
1713,200
1714,839
1715,946
1716,946
1717,575
1718,569
1719,884
1720,979
1721,405
1722,917
1723,213
1724,846
1725,446
1726,352
1727,317
1728,149
1729,343
1730,562
1731,955
1732,454
1733,656
1734,30
1735,99
1736,661
1737,656
1738,660
1739,177
1740,213
1741,660
1742,361
1743,989
1744,454
1745,190
1746,912
1747,529
1748,445
1749,656
1750,149
1751,49
1752,371
1753,54
1754,946
1755,370
1756,317
1757,352
1758,50
1759,632
1760,855
1761,324
1762,832
1763,149
1764,262
1765,392
1766,775
1767,884
1768,572
1769,543
1770,848
1771,565
1772,821
1773,997
1774,637
1775,489
1776,59
1777,917
1778,68
1779,405
1780,50
1781,553
1782,306
1783,149
1784,917
1785,498
1786,361
1787,997
1788,361
1789,127
1790,656
1791,580
1792,120
1793,255
1794,917
1795,324
1796,255
1797,499
1798,779
1799,984
1800,846
1801,997
1802,306
1803,765
1804,812
1805,48
1806,923
1807,997
1808,846
1809,765
1810,454
1811,803
1812,136
1813,575
1814,330
1815,594
1816,751
1817,454
1818,83
1819,264
1820,779
1821,926
1822,149
1823,575
1824,815
1825,202
1826,946
1827,149
1828,561
1829,405
1830,361
1831,136
1832,656
1833,50
1834,59
1835,812
1836,186
1837,984
1838,809
1839,352
1840,176
1841,68
1842,933
1843,197
1844,1
1845,543
1846,151
1847,751
1848,986
1849,149
1850,149
1851,405
1852,789
1853,989
1854,846
1855,626
1856,921
1857,274
1858,543
1859,677
1860,149
1861,67
1862,656
1863,245
1864,557
1865,177
1866,891
1867,255
1868,815
1869,68
1870,463
1871,917
1872,543
1873,7
1874,832
1875,939
1876,54
1877,798
1878,627
1879,462
1880,720
1881,370
1882,575
1883,498
1884,939
1885,580
1886,149
1887,580
1888,149
1889,984
1890,751
1891,575
1892,821
1893,737
1894,933
1895,389
1896,656
1897,665
1898,656
1899,352
1900,149
1901,75
1902,961
1903,107
1904,751
1905,921
1906,9
1907,656
1908,193
1909,684
1910,104
1911,767
1912,136
1913,848
1914,656
1915,984
1916,120
1917,319
1918,989
1919,328
1920,917
1921,915
1922,251
1923,405
1924,946
1925,543
1926,454
1927,989
1928,213
1929,684
1930,848
1931,939
1932,130
1933,902
1934,179
1935,139
1936,373
1937,946
1938,54
1939,462
1940,213
1941,656
1942,68
1943,720
1944,946
1945,361
1946,884
1947,255
1948,656
1949,317
1950,319
1951,49
1952,656
1953,361
1954,405
1955,262
1956,255
1957,136
1958,575
1959,432
1960,149
1961,984
1962,891
1963,529
1964,584
1965,251
1966,180
1967,158
1968,361
1969,541
1970,756
1971,306
1972,939
1973,361
1974,578
1975,405
1976,317
1977,505
1978,99
1979,915
1980,49
1981,684
1982,946
1983,989
1984,721
1985,989
1986,224
1987,562
1988,871
1989,933
1990,224
1991,324
1992,580
1993,417
1994,803
1995,812
1996,917
1997,317
1998,120
1999,575
2000,656
2001,989
2002,251
2003,946
2004,48
2005,832
2006,529
2007,824
2008,848
2009,915
2010,846
2011,905
2012,632
2013,468
2014,139
2015,317
2016,445
2017,49
2018,575
2019,213
2020,891
2021,94
2022,149
2023,765
2024,68
2025,921
2026,158
2027,255
2028,59
2029,319
2030,213
2031,534
2032,273
2033,42
2034,995
2035,429
2036,352
2037,660
2038,354
2039,391
2040,917
2041,370
2042,654
2043,578
2044,8
2045,149
2046,633
2047,445
2048,454
2049,213
2050,656
2051,68
2052,580
2053,405
2054,149
2055,49
2056,557
2057,306
2058,474
2059,594
2060,809
2061,48
2062,151
2063,361
2064,213
2065,580
2066,273
2067,298
2068,68
2069,158
2070,928
2071,143
2072,402
2073,884
2074,656
2075,330
2076,656
2077,751
2078,328
2079,352
2080,607
2081,49
2082,997
2083,197
2084,478
2085,48
2086,846
2087,912
2088,815
2089,213
2090,884
2091,68
2092,915
2093,656
2094,721
2095,933
2096,68
2097,104
2098,149
2099,324
2100,317
2101,149
2102,946
2103,68
2104,213
2105,202
2106,637
2107,432
2108,578
2109,989
2110,392
2111,393
2112,70
2113,68
2114,202
2115,660
2116,656
2117,149
2118,933
2119,751
2120,512
2121,49
2122,656
2123,6
2124,440
2125,319
2126,236
2127,352
2128,468
2129,989
2130,306
2131,68
2132,558
2133,912
2134,575
2135,798
2136,917
2137,917
2138,997
2139,68
2140,916
2141,933
2142,656
2143,529
2144,432
2145,751
2146,405
2147,49
2148,915
2149,832
2150,392
2151,862
2152,815
2153,120
2154,405
2155,762
2156,440
2157,609
2158,68
2159,933
2160,324
2161,68
2162,68
2163,213
2164,13
2165,788
2166,213
2167,803
2168,762
2169,989
2170,989
2171,59
2172,9
2173,42
2174,343
2175,138
2176,575
2177,884
2178,789
2179,767
2180,392
2181,405
2182,575
2183,432
2184,656
2185,405
2186,677
2187,989
2188,330
2189,68
2190,905
2191,273
2192,343
2193,543
2194,149
2195,751
2196,997
2197,454
2198,575
2199,720
2200,561
2201,405
2202,402
2203,149
2204,213
2205,656
2206,527
2207,620
2208,846
2209,989
2210,656
2211,70
2212,683
2213,120
2214,946
2215,660
2216,656
2217,68
2218,984
2219,50
2220,684
2221,846
2222,829
2223,751
2224,136
2225,831
2226,656
2227,454
2228,405
2229,933
2230,557
2231,361
2232,352
2233,213
2234,575
2235,149
2236,989
2237,255
2238,575
2239,989
2240,939
2241,59
2242,656
2243,848
2244,136
2245,989
2246,432
2247,319
2248,405
2249,306
2250,955
2251,984
2252,656
2253,83
2254,512
2255,767
2256,68
2257,68
2258,946
2259,946
2260,392
2261,984
2262,946
2263,59
2264,361
2265,149
2266,891
2267,660
2268,575
2269,405
2270,405
2271,370
2272,575
2273,706
2274,361
2275,149
2276,997
2277,68
2278,251
2279,120
2280,497
2281,405
2282,823
2283,83
2284,298
2285,163
2286,580
2287,213
2288,831
2289,255
2290,620
2291,273
2292,921
2293,848
2294,946
2295,409
2296,541
2297,823
2298,483
2299,361
2300,984
2301,251
2302,68
2303,620
2304,318
2305,989
2306,917
2307,751
2308,68
2309,720
2310,195
2311,575
2312,575
2313,213
2314,884
2315,632
2316,848
2317,751
2318,543
2319,575
2320,882
2321,543
2322,580
2323,213
2324,815
2325,149
2326,454
2327,917
2328,939
2329,821
2330,660
2331,921
2332,149
2333,213
2334,779
2335,989
2336,317
2337,54
2338,213
2339,298
2340,213
2341,812
2342,436
2343,974
2344,495
2345,959
2346,628
2347,202
2348,917
2349,905
2350,986
2351,627
2352,720
2353,68
2354,751
2355,848
2356,832
2357,575
2358,677
2359,330
2360,498
2361,373
2362,633
2363,68
2364,718
2365,302
2366,812
2367,454
2368,454
2369,882
2370,370
2371,656
2372,660
2373,454
2374,884
2375,216
2376,317
2377,213
2378,580
2379,251
2380,809
2381,933
2382,213
2383,789
2384,928
2385,213
2386,717
2387,343
2388,884
2389,656
2390,68
2391,751
2392,361
2393,628
2394,946
2395,255
2396,557
2397,48
2398,50
2399,179
2400,102
2401,67
2402,361
2403,191
2404,926
2405,660
2406,280
2407,268
2408,97
2409,933
2410,213
2411,50
2412,1
2413,68
2414,580
2415,762
2416,468
2417,68
2418,425
2419,989
2420,584
2421,251
2422,317
2423,635
2424,120
2425,831
2426,933
2427,361
2428,343
2429,216
2430,149
2431,76
2432,149
2433,809
2434,580
2435,933
2436,213
2437,831
2438,939
2439,751
2440,569
2441,946
2442,370
2443,149
2444,751
2445,525
2446,405
2447,440
2448,474
2449,832
2450,848
2451,213
2452,811
2453,946
2454,986
2455,553
2456,83
2457,361
2458,468
2459,656
2460,405
2461,884
2462,213
2463,19
2464,49
2465,468
2466,413
2467,580
2468,68
2469,262
2470,151
2471,933
2472,324
2473,997
2474,656
2475,848
2476,193
2477,643
2478,984
2479,280
2480,561
2481,405
2482,352
2483,42
2484,984
2485,352
2486,660
2487,68
2488,445
2489,405
2490,48
2491,580
2492,197
2493,949
2494,917
2495,886
2496,529
2497,76
2498,751
2499,49
2500,104
2501,446
2502,255
2503,120
2504,262
2505,68
2506,68
2507,361
2508,809
2509,213
2510,149
2511,656
2512,575
2513,580
2514,656
2515,7
2516,127
2517,251
2518,855
2519,784
2520,575
2521,721
2522,795
2523,213
2524,213
2525,751
2526,917
2527,884
2528,361
2529,762
2530,343
2531,989
2532,569
2533,251
2534,974
2535,989
2536,361
2537,989
2538,984
2539,68
2540,255
2541,866
2542,49
2543,48
2544,266
2545,529
2546,832
2547,213
2548,49
2549,373
2550,247
2551,946
2552,959
2553,273
2554,627
2555,575
2556,846
2557,361
2558,713
2559,176
2560,405
2561,130
2562,446
2563,370
2564,884
2565,213
2566,59
2567,862
2568,504
2569,361
2570,405
2571,512
2572,568
2573,328
2574,495
2575,557
2576,68
2577,266
2578,543
2579,977
2580,388
2581,445
2582,984
2583,48
2584,661
2585,751
2586,971
2587,202
2588,213
2589,115
2590,561
2591,462
2592,68
2593,575
2594,656
2595,712
2596,928
2597,445
2598,371
2599,213
2600,255
2601,54
2602,470
2603,989
2604,623
2605,49
2606,68
2607,48
2608,307
2609,884
2610,70
2611,177
2612,989
2613,351
2614,917
2615,213
2616,224
2617,120
2618,50
2619,580
2620,989
2621,54
2622,753
2623,251
2624,49
2625,846
2626,989
2627,543
2628,653
2629,149
2630,373
2631,848
2632,454
2633,928
2634,751
2635,68
2636,177
2637,512
2638,439
2639,984
2640,42
2641,939
2642,273
2643,149
2644,104
2645,446
2646,767
2647,989
2648,984
2649,832
2650,48
2651,255
2652,656
2653,136
2654,848
2655,29
2656,884
2657,997
2658,236
2659,848
2660,497
2661,216
2662,665
2663,328
2664,824
2665,255
2666,569
2667,97
2668,498
2669,343
2670,656
2671,149
2672,444
2673,454
2674,989
2675,501
2676,512
2677,405
2678,217
2679,594
2680,68
2681,317
2682,660
2683,273
2684,751
2685,54
2686,202
2687,917
2688,751
2689,298
2690,49
2691,499
2692,543
2693,324
2694,202
2695,751
2696,656
2697,543
2698,130
2699,848
2700,213
2701,989
2702,656
2703,9
2704,149
2705,54
2706,352
2707,255
2708,255
2709,778
2710,891
2711,829
2712,848
2713,391
2714,94
2715,163
2716,255
2717,306
2718,149
2719,149
2720,923
2721,656
2722,149
2723,26
2724,986
2725,68
2726,436
2727,425
2728,871
2729,49
2730,273
2731,656
2732,656
2733,49
2734,635
2735,656
2736,939
2737,656
2738,585
2739,933
2740,318
2741,989
2742,307
2743,575
2744,68
2745,42
2746,448
2747,138
2748,575
2749,635
2750,405
2751,149
2752,989
2753,917
2754,405
2755,29
2756,575
2757,454
2758,319
2759,405
2760,195
2761,405
2762,251
2763,120
2764,130
2765,580
2766,848
2767,251
2768,498
2769,798
2770,306
2771,68
2772,149
2773,933
2774,812
2775,6
2776,49
2777,347
2778,104
2779,213
2780,213
2781,721
2782,660
2783,989
2784,361
2785,454
2786,405
2787,328
2788,273
2789,432
2790,468
2791,158
2792,432
2793,213
2794,445
2795,884
2796,454
2797,319
2798,306
2799,655
2800,779
2801,656
2802,306
2803,789
2804,656
2805,656
2806,70
2807,933
2808,251
2809,255
2810,68
2811,512
2812,831
2813,933
2814,325
2815,989
2816,445
2817,751
2818,352
2819,454
2820,68
2821,468
2822,575
2823,318
2824,48
2825,213
2826,516
2827,405
2828,402
2829,989
2830,251
2831,815
2832,149
2833,405
2834,499
2835,789
2836,955
2837,352
2838,68
2839,570
2840,232
2841,917
2842,575
2843,848
2844,575
2845,454
2846,997
2847,8
2848,68
2849,251
2850,149
2851,832
2852,361
2853,933
2854,809
2855,149
2856,946
2857,120
2858,354
2859,216
2860,917
2861,445
2862,49
2863,402
2864,361
2865,846
2866,751
2867,656
2868,213
2869,213
2870,273
2871,946
2872,149
2873,912
2874,884
2875,767
2876,884
2877,824
2878,684
2879,815
2880,273
2881,202
2882,120
2883,762
2884,361
2885,974
2886,751
2887,575
2888,946
2889,149
2890,575
2891,361
2892,848
2893,762
2894,317
2895,575
2896,884
2897,474
2898,213
2899,575
2900,762
2901,68
2902,149
2903,712
2904,586
2905,946
2906,984
2907,886
2908,832
2909,49
2910,68
2911,495
2912,946
2913,997
2914,83
2915,504
2916,917
2917,317
2918,68
2919,405
2920,946
2921,751
2922,661
2923,59
2924,848
2925,200
2926,917
2927,454
2928,454
2929,251
2930,580
2931,997
2932,445
2933,292
2934,48
2935,361
2936,454
2937,48
2938,917
2939,213
2940,306
2941,139
2942,361
2943,54
2944,620
2945,656
2946,891
2947,946
2948,575
2949,70
2950,318
2951,179
2952,68
2953,762
2954,971
2955,989
2956,821
2957,319
2958,48
2959,149
2960,632
2961,946
2962,575
2963,405
2964,989
2965,352
2966,454
2967,803
2968,120
2969,347
2970,939
2971,9
2972,325
2973,656
2974,821
2975,627
2976,960
2977,803
2978,656
2979,361
2980,984
2981,111
2982,111
2983,83
2984,149
2985,455
2986,489
2987,979
2988,371
2989,68
2990,273
2991,512
2992,330
2993,48
2994,660
2995,973
2996,255
